,is_employed,self_employed,salary,additional_income,credit_score,eviction,criminal,age,score,is_good
485,True,False,3842,0,631,1,1,33,20.0,0.0
486,True,False,5900,0,763,1,1,26,80.73881278538813,1.0
487,True,False,6000,425,644,1,1,37,74.81786713801739,1.0
488,True,False,2953,4080,598,1,1,38,70.0,1.0
489,True,False,5000,0,653,1,1,31,84.05753424657534,1.0
490,False,True,6000,0,594,1,1,36,70.0,1.0
491,True,False,4600,0,592,1,1,53,20.0,0.0
492,True,False,2770,0,543,1,1,20,70.0,1.0
493,True,False,7500,1500,498,1,1,46,20.0,0.0
494,True,False,3000,0,634,1,1,40,20.0,0.0
495,True,False,1920,0,763,1,1,27,77.29406392694064,1.0
496,True,False,2800,0,549,1,1,24,68.19975459135438,0.0
497,True,False,4400,0,698,1,1,32,81.99908675799087,1.0
498,True,False,3500,2000,506,1,1,28,20.0,0.0
499,True,False,1500,0,537,1,1,30,20.0,0.0
500,False,True,5000,0,648,1,1,34,80.57077625570776,1.0
501,True,False,3500,0,669,1,1,29,70.0,1.0
502,True,False,3105,0,598,1,1,58,70.0,1.0
503,True,False,7500,0,681,1,1,31,85.21278538812786,1.0
504,True,False,2000,0,541,1,2,32,20.0,0.0
505,True,False,1680,0,656,1,1,20,79.22648401826484,1.0
506,True,False,3700,0,643,1,2,37,80.99086757990868,1.0
507,True,False,5000,0,632,1,1,37,70.0,1.0
508,True,False,4100,0,663,1,1,34,83.5324200913242,1.0
509,True,False,2000,0,568,1,2,32,20.0,0.0
510,True,True,3300,0,735,1,1,37,78.44931506849315,1.0
511,True,False,4000,0,562,1,1,31,20.0,0.0
512,True,False,1320,0,522,1,1,20,20.0,0.0
513,True,False,4000,0,564,1,1,26,20.0,0.0
514,True,False,2000,0,400,0,0,39,60.0,0.0
515,True,False,3500,400,602,1,1,34,70.0,1.0
516,False,False,2000,849,614,1,2,42,20.0,0.0
517,True,False,2000,0,400,0,0,25,60.0,0.0
518,True,False,10000,0,641,1,1,50,79.31050228310502,1.0
519,True,False,7100,0,679,1,1,48,82.94429223744292,1.0
520,True,False,3000,590,598,1,1,21,60.2660051055262,0.0
521,True,False,6600,0,577,1,1,44,20.0,0.0
522,True,False,3368,0,674,1,1,20,70.0,1.0
523,True,False,3500,0,590,1,1,29,78.21826484018266,1.0
524,True,False,2800,0,576,1,1,26,20.0,0.0
525,True,False,1500,0,750,1,1,21,80.29771689497717,1.0
526,False,False,2000,0,726,1,1,33,70.0,1.0
527,True,False,2956,500,779,1,1,38,60.0,0.0
528,True,False,7000,0,651,1,1,43,77.79817351598173,1.0
529,True,False,700,830,543,1,2,42,20.0,0.0
530,True,False,3200,0,589,1,2,23,20.0,0.0
531,True,False,2640,0,562,1,1,30,20.0,0.0
532,True,False,3000,0,738,1,1,25,60.0,0.0
533,True,False,1400,0,578,1,2,33,70.0,1.0
534,True,False,1400,3250,669,1,1,44,25.0,0.0
535,False,False,2000,1345,620,1,1,32,50.31579908675799,0.0
536,True,False,4000,0,650,1,1,23,82.46118721461187,1.0
537,True,False,2900,972,564,1,1,31,20.0,0.0
538,True,False,851,798,533,1,1,37,20.0,0.0
539,True,False,3312,841,615,1,1,33,54.30018802041364,0.0
540,True,False,2300,249,575,1,1,29,20.0,0.0
541,False,True,3500,0,733,1,1,22,70.0,1.0
542,True,False,4076,0,620,1,1,39,83.55342465753425,1.0
543,True,False,2000,0,520,1,1,35,20.0,0.0
544,True,False,3000,0,770,1,1,28,81.34794520547945,1.0
545,True,False,5208,0,602,1,1,52,20.0,0.0
546,False,True,9000,0,797,1,1,39,78.61735159817351,1.0
547,True,False,2000,0,548,1,1,24,20.0,0.0
548,True,False,3920,0,543,1,1,33,20.0,0.0
549,True,False,6666,8233,819,1,1,54,70.0,1.0
550,True,True,2400,841,480,1,2,24,20.0,0.0
551,True,False,2200,0,698,1,1,35,84.60365296803653,1.0
552,True,False,2062,0,543,1,1,26,74.26449771689498,1.0
553,True,False,5120,958,713,1,1,24,53.77749345200844,0.0
554,True,False,2200,408,634,1,1,30,20.0,0.0
555,True,False,2600,0,543,1,1,20,25.0,0.0
556,True,False,4000,0,563,1,1,35,20.0,0.0
557,True,False,4000,0,750,1,1,33,70.0,1.0
558,True,False,2800,2800,543,1,1,21,20.0,0.0
559,True,False,1600,0,689,1,1,22,78.40369940407089,1.0
560,False,True,15000,0,641,1,1,45,70.0,1.0
561,True,False,2000,0,400,0,0,60,60.0,0.0
562,True,False,3900,0,629,1,1,29,70.0,1.0
563,True,False,3700,0,779,1,1,61,78.95342465753424,1.0
564,True,False,3000,0,537,1,1,39,20.0,0.0
565,True,False,3500,0,670,1,1,20,60.0,0.0
566,True,False,1800,1904,581,1,2,42,20.0,0.0
567,False,False,2000,0,543,1,1,19,82.83926940639269,1.0
568,True,False,2800,0,646,1,1,28,70.0,1.0
569,True,False,6000,0,664,1,1,50,20.0,0.0
570,True,False,3000,0,607,1,1,33,25.0,0.0
571,True,False,2500,0,543,1,1,20,79.18447488584475,1.0
572,True,False,2000,0,400,0,0,42,60.0,0.0
573,True,False,5000,0,557,1,1,26,20.0,0.0
574,True,False,5000,0,400,0,0,35,60.0,0.0
575,True,False,3200,0,614,1,1,22,20.0,0.0
576,True,False,2100,0,549,1,1,51,20.0,0.0
577,True,False,4200,0,540,1,1,23,20.0,0.0
578,True,False,4500,0,699,1,1,40,70.0,1.0
579,True,False,2880,0,654,1,1,36,83.23835616438356,1.0
580,True,False,6140,0,543,1,1,33,20.0,0.0
581,True,False,2240,0,603,1,1,39,60.0,0.0
582,True,False,5440,0,738,1,1,32,20.0,0.0
583,True,False,2730,0,675,1,1,66,70.0,1.0
584,False,True,3000,400,645,1,1,28,20.0,0.0
585,True,False,3000,0,598,1,1,28,20.0,0.0
586,True,False,30000,0,796,1,1,51,83.5324200913242,1.0
587,True,False,2,0,697,1,1,21,79.87762557077626,1.0
588,True,False,2400,0,400,0,0,25,20.0,0.0
589,True,False,18333,0,814,1,1,34,70.0,1.0
590,True,False,2300,500,529,1,1,23,20.0,0.0
591,True,False,2500,0,543,1,1,24,20.0,0.0
592,False,False,2000,788,540,1,2,41,20.0,0.0
593,True,False,2500,102,400,0,0,58,60.0,0.0
594,True,False,3100,0,688,1,1,20,70.0,1.0
595,False,False,2000,1400,640,1,1,68,20.0,0.0
596,False,True,4800,0,586,1,2,33,20.0,0.0
597,True,False,3100,0,530,1,1,25,20.0,0.0
598,True,False,2500,0,709,1,1,23,70.0,1.0
599,False,False,2000,500,662,1,1,44,70.0,1.0
600,True,False,40000,0,689,1,1,20,54.20301297954193,0.0
601,True,False,1104,0,690,1,1,25,80.54977168949772,1.0
602,True,False,4000,0,662,1,1,36,84.51963470319635,1.0
603,True,False,3500,0,726,1,3,42,25.0,0.0
604,True,False,3000,0,599,1,1,21,70.0,1.0
605,True,False,2000,0,400,0,0,19,60.0,0.0
606,True,False,3640,0,663,1,1,34,70.0,1.0
607,True,False,855,0,543,1,2,27,20.0,0.0
608,True,False,3200,300,572,1,1,27,70.0,1.0
609,True,False,1200,0,595,1,2,38,20.0,0.0
610,True,False,5200,0,663,1,1,50,70.0,1.0
611,True,False,2696,2400,543,1,1,40,20.0,0.0
612,False,False,2000,0,400,0,0,42,60.0,0.0
613,True,False,3400,0,642,1,1,24,80.06666666666666,1.0
614,True,False,2000,0,574,1,2,28,20.0,0.0
615,True,False,3900,0,632,1,1,49,20.0,0.0
616,True,False,3000,0,543,1,2,31,20.0,0.0
617,False,False,2000,400,543,1,1,40,54.639821599235425,0.0
618,True,False,4100,0,556,1,1,47,53.72785388127854,0.0
619,True,False,3500,0,526,1,1,29,20.0,0.0
620,False,False,2000,2800,681,1,1,42,79.95135165420064,1.0
621,True,False,2554,0,636,1,1,51,20.0,0.0
622,True,False,2300,0,546,1,1,27,20.0,0.0
623,True,False,3000,0,593,1,1,23,82.7552511415525,1.0
624,True,False,2800,0,667,1,1,20,82.88127853881278,1.0
625,True,False,3200,0,710,1,1,22,84.18356164383562,1.0
626,True,False,2400,0,850,1,1,23,20.0,0.0
627,False,False,2000,1057,558,1,1,31,20.0,0.0
628,True,False,2500,0,543,1,1,20,70.0,1.0
629,True,False,9000,0,835,1,1,55,70.0,1.0
630,True,False,5000,0,520,1,2,25,20.0,0.0
631,True,False,2000,0,400,0,0,20,60.0,0.0
632,True,False,6000,0,644,1,1,33,70.0,1.0
633,False,True,15000,3000,670,1,1,61,20.0,0.0
634,True,False,4900,0,629,1,1,31,79.7095890410959,1.0
635,True,False,6000,0,619,1,1,35,20.0,0.0
636,True,False,3000,1200,586,1,2,35,20.0,0.0
637,True,False,2000,0,400,0,0,31,60.0,0.0
638,True,False,2500,0,400,0,0,25,60.0,0.0
639,True,False,3300,0,696,1,1,29,60.0,0.0
640,True,False,2400,0,602,1,1,34,70.0,1.0
641,True,True,2800,0,666,1,2,34,20.0,0.0
642,True,False,4500,0,561,1,1,33,20.0,0.0
643,True,False,3400,0,612,1,1,42,82.12511415525114,1.0
644,True,False,1700,2638,612,1,1,57,20.0,0.0
645,False,False,2000,0,788,1,1,60,80.57077625570776,1.0
646,False,True,3000,0,499,1,1,33,20.0,0.0
647,True,False,2596,0,623,1,1,28,25.0,0.0
648,False,False,2000,2000,543,1,1,40,20.0,0.0
649,True,False,2500,0,583,1,1,27,25.0,0.0
650,True,False,2900,0,547,1,2,26,20.0,0.0
651,True,False,33000,0,616,1,1,30,70.0,1.0
652,True,False,4000,500,612,1,2,45,70.98202355203077,0.0
653,True,False,4000,0,549,1,2,33,20.0,0.0
654,True,False,1700,700,572,1,1,34,20.0,0.0
655,True,False,2856,0,718,1,2,44,70.0,1.0
656,True,False,4200,0,602,1,1,44,70.0,1.0
657,True,False,2500,0,589,1,1,36,60.0,0.0
658,True,False,2944,2300,710,1,1,44,20.342237442922375,0.0
659,True,False,3300,0,590,1,1,26,58.31531815643376,0.0
660,True,False,1500,589,575,1,2,35,70.0,1.0
661,True,False,2600,0,587,1,1,29,70.0,1.0
662,True,False,2000,0,400,0,0,21,60.0,0.0
663,True,True,4500,3200,554,1,1,50,20.0,0.0
664,True,False,3000,0,567,1,1,27,81.70502283105023,1.0
665,True,False,9000,0,710,1,1,31,20.0,0.0
666,True,False,2800,0,843,1,1,58,81.11689497716895,1.0
667,False,True,2000,9000,775,1,1,30,70.0,1.0
668,True,False,1960,0,669,1,1,30,20.0,0.0
669,True,False,2300,0,605,1,1,43,20.0,0.0
670,True,False,5544,0,719,1,1,29,60.0,0.0
671,False,False,2000,841,598,1,1,41,70.0,1.0
672,True,False,5200,1200,520,1,1,32,20.0,0.0
673,True,False,2500,0,575,1,2,32,25.0,0.0
674,True,False,2000,0,400,0,0,43,60.0,0.0
675,True,False,2888,0,569,1,1,34,20.0,0.0
676,True,False,5200,0,710,1,1,35,70.0,1.0
677,False,True,6000,623,674,1,2,35,75.86235730593607,1.0
678,True,False,2400,0,601,1,1,19,78.53333333333333,1.0
679,False,False,2000,0,400,0,0,34,60.0,0.0
680,False,False,2000,0,595,1,1,34,20.0,0.0
681,True,False,3200,1107,727,1,3,41,70.0,1.0
682,True,False,2000,0,400,0,0,43,60.0,0.0
683,True,True,2300,300,577,1,1,26,20.0,0.0
684,True,False,2000,8000,710,1,1,19,44.219107832806465,0.0
685,False,False,2000,2200,400,0,0,38,60.0,0.0
686,True,False,6500,0,614,1,1,28,70.0,1.0
687,False,True,4000,0,557,1,1,27,84.79269406392694,1.0
688,True,False,2000,0,400,0,0,32,60.0,0.0
689,True,False,7000,0,796,1,1,29,70.0,1.0
690,True,False,2570,0,628,1,1,29,65.9776015380918,0.0
691,True,False,4560,0,649,1,1,27,20.0,0.0
692,True,False,1518,0,562,1,2,23,20.0,0.0
693,True,False,7250,0,634,1,1,47,81.68401826484018,1.0
694,True,False,1472,0,534,1,1,45,70.0,1.0
695,True,False,5200,0,751,1,1,47,77.71415525114155,1.0
696,True,False,2000,780,595,1,1,24,79.7095890410959,1.0
697,True,False,2200,1070,682,1,2,29,20.0,0.0
698,True,False,2000,0,570,1,1,25,20.0,0.0
699,True,False,3120,700,680,1,1,34,25.0,0.0
700,True,False,2800,0,548,1,1,25,20.0,0.0
701,False,True,3500,0,596,1,1,27,67.84429223744293,0.0
702,True,False,2181,0,543,1,1,37,20.0,0.0
703,False,True,7000,0,547,1,1,35,20.0,0.0
704,True,False,3000,300,589,1,1,30,20.0,0.0
705,True,False,4100,0,737,1,1,25,77.21004566210046,1.0
706,False,True,4000,0,656,1,1,34,55.01183746604243,0.0
707,False,True,4000,0,543,1,2,23,20.0,0.0
708,True,False,2300,1500,531,1,1,24,20.0,0.0
709,False,True,3000,0,614,1,1,33,60.0,0.0
710,False,True,6708,4700,808,1,1,55,81.17990867579908,1.0
711,True,False,3680,0,542,1,1,27,20.0,0.0
712,True,True,2960,2400,705,1,1,41,79.52054794520548,1.0
713,True,False,2000,0,543,1,1,47,77.86118721461187,1.0
714,True,False,630,500,400,0,0,60,60.0,0.0
715,True,False,3500,0,756,1,1,33,79.22648401826484,1.0
716,True,False,3000,841,576,1,1,31,20.0,0.0
717,True,False,2280,3000,607,1,1,30,20.0,0.0
718,False,False,2000,687,544,1,1,42,20.0,0.0
719,True,False,5770,0,784,1,1,37,83.32237442922374,1.0
720,True,False,3656,900,580,1,1,59,67.93340418831681,0.0
721,True,False,2068,0,453,1,1,26,20.0,0.0
722,True,True,2700,0,574,1,1,26,25.0,0.0
723,True,False,2700,500,681,1,1,27,69.34005195475741,0.0
724,True,False,4916,0,758,1,1,27,82.41917808219178,1.0
725,True,False,71500,841,582,1,1,44,20.0,0.0
726,True,False,3957,0,543,1,1,23,82.44018264840183,1.0
727,True,False,6000,0,769,1,1,37,82.2931506849315,1.0
728,True,False,2712,3956,604,1,1,41,20.0,0.0
729,True,False,2200,0,761,1,1,24,79.6675799086758,1.0
730,True,True,1600,0,577,1,1,49,78.15525114155251,1.0
731,True,False,4200,0,506,1,1,27,20.0,0.0
732,True,False,4000,0,661,1,1,27,54.639821599235425,0.0
733,True,False,2024,0,636,1,1,32,60.0,0.0
734,False,False,2000,0,813,1,1,60,70.0,1.0
735,True,False,4932,1000,571,1,1,38,20.0,0.0
736,True,False,12000,0,816,1,1,50,84.03652968036529,1.0
737,True,False,3040,0,577,1,1,48,25.0,0.0
738,True,False,1386,800,587,1,1,24,20.0,0.0
739,True,False,2700,0,577,1,1,40,20.0,0.0
740,False,True,6000,2800,527,1,1,38,70.0,1.0
741,True,False,3980,0,764,1,1,28,70.0,1.0
742,True,False,5000,0,590,1,1,45,85.84292237442922,1.0
743,True,True,3400,1000,400,0,0,53,60.0,0.0
744,True,False,3343,0,543,1,1,22,20.0,0.0
745,False,True,3500,250,574,1,1,36,83.67945205479452,1.0
746,False,False,2000,870,553,1,1,34,20.0,0.0
747,False,False,2000,0,817,1,1,36,20.0,0.0
748,True,False,4000,0,669,1,2,40,20.0,0.0
749,True,False,2240,750,560,1,1,32,20.0,0.0
750,True,False,3300,500,400,0,0,29,60.0,0.0
751,True,False,1600,700,529,1,1,41,20.0,0.0
752,False,False,2000,0,582,1,2,35,20.0,0.0
753,True,False,2000,0,531,1,1,44,60.0,0.0
754,False,True,3000,2200,584,1,1,45,79.49954337899544,1.0
755,True,False,4200,892,783,1,1,34,80.1296803652968,1.0
756,False,False,2000,230,531,1,1,27,20.0,0.0
757,True,True,3500,500,506,1,1,37,20.0,0.0
758,True,False,35000,0,720,1,1,23,82.16712328767123,1.0
759,False,True,3000,0,538,1,1,50,20.0,0.0
760,True,False,85000,0,543,1,1,47,82.16712328767123,1.0
761,True,False,1800,0,547,1,1,50,20.0,0.0
762,True,False,1300,0,803,1,1,28,82.31415525114156,1.0
763,False,False,2000,2900,509,1,1,34,20.0,0.0
764,True,False,3200,0,705,1,1,25,70.0,1.0
765,True,False,2000,0,636,1,1,28,78.89041095890411,1.0
766,True,False,3600,1500,566,1,1,29,20.0,0.0
767,True,False,3200,200,529,1,2,42,20.0,0.0
768,True,False,1500,0,591,1,1,35,20.0,0.0
769,True,False,1800,0,657,1,1,28,20.0,0.0
770,True,False,792,0,629,1,1,20,78.9324200913242,1.0
771,True,False,3500,0,691,1,1,44,83.15433789954338,1.0
772,True,False,2560,0,543,1,1,41,20.0,0.0
773,True,False,2500,0,532,1,1,49,20.0,0.0
774,True,False,5000,0,543,1,1,24,70.0,1.0
775,True,False,6000,0,697,1,1,23,25.0,0.0
776,True,False,1500,0,532,1,1,27,20.0,0.0
777,True,False,600,0,727,1,1,22,70.0,1.0
778,True,False,4583,0,797,1,1,28,70.0,1.0
779,True,False,4500,0,682,1,1,42,70.0,1.0
780,True,False,3750,0,706,1,1,29,20.0,0.0
781,True,False,2400,0,780,1,1,28,82.12511415525114,1.0
782,True,False,5200,0,790,1,2,34,70.0,1.0
783,False,False,2000,1400,549,1,1,42,20.0,0.0
784,True,False,3500,0,653,1,1,24,70.0,1.0
785,True,False,2700,0,734,1,1,29,70.0,1.0
786,True,False,3000,0,634,1,1,25,80.52876712328766,1.0
787,True,False,3000,0,624,1,1,28,70.0,1.0
788,True,False,12583,0,797,1,1,53,80.27671232876712,1.0
789,True,False,2400,0,543,1,1,22,20.0,0.0
790,True,False,1700,0,697,1,1,19,20.0,0.0
791,True,False,2000,0,400,0,0,34,60.0,0.0
792,True,False,2000,0,400,0,0,21,60.0,0.0
793,True,True,5000,0,510,1,2,28,20.0,0.0
794,True,False,3250,0,549,1,1,40,70.0,1.0
795,False,True,2000,0,699,1,1,46,70.0,1.0
796,True,False,2000,0,567,1,1,28,20.0,0.0
797,True,True,4,980,539,1,1,33,20.0,0.0
798,True,False,1400,0,567,1,1,34,78.05022831050228,1.0
799,True,False,2900,0,734,1,1,29,25.0,0.0
800,True,True,5500,1800,543,1,1,29,83.38538812785389,1.0
801,True,False,2666,0,543,1,1,20,82.39817351598174,1.0
802,True,False,5000,0,759,1,1,32,61.629371837591016,0.0
803,True,False,3500,0,400,0,0,20,60.0,0.0
804,True,False,4800,250,538,1,1,32,20.0,0.0
805,False,False,2000,1054,672,1,2,78,20.0,0.0
806,True,False,3000,0,607,1,1,26,81.47397260273972,1.0
807,True,False,6500,0,504,1,1,30,60.0,0.0
808,True,False,2000,0,400,0,0,31,60.0,0.0
809,True,False,3400,0,633,1,1,26,76.56153414453713,1.0
810,True,False,3644,0,566,1,1,47,25.0,0.0
811,True,False,2500,0,508,1,1,28,78.18490747416486,1.0
812,True,False,2500,0,783,1,1,26,77.77716894977169,1.0
813,True,False,2900,0,563,1,1,33,20.0,0.0
814,False,False,2000,0,550,1,1,28,60.0,0.0
815,True,False,2533,0,543,1,1,21,70.0,1.0
816,False,False,2000,1720,524,1,1,60,82.7893694215674,1.0
817,True,False,6800,0,566,1,1,52,20.0,0.0
818,True,False,3000,0,655,1,1,23,80.21369863013699,1.0
819,True,False,4800,0,671,1,1,28,70.0,1.0
820,True,False,1800,0,585,1,1,32,20.0,0.0
821,True,False,1500,0,543,1,1,18,20.0,0.0
822,True,False,3240,1500,665,1,1,35,25.0,0.0
823,True,False,2880,0,599,1,1,39,84.28858447488585,1.0
824,True,False,9500,0,558,1,1,51,20.0,0.0
825,False,True,5000,0,529,1,2,27,20.0,0.0
826,True,False,5600,500,758,1,1,46,84.05753424657534,1.0
827,True,False,2600,0,623,1,1,35,70.50366913161191,0.0
828,True,False,5000,0,705,1,1,36,81.15890410958905,1.0
829,True,False,9800,0,558,1,1,54,82.6082191780822,1.0
830,False,True,3000,0,588,1,1,23,20.0,0.0
831,False,False,2000,0,640,1,1,25,70.0,1.0
832,True,False,11500,0,800,1,1,56,82.02009132420092,1.0
833,True,False,2000,0,400,0,0,30,60.0,0.0
834,True,False,2100,1029,524,1,2,33,20.0,0.0
835,True,True,4000,500,690,1,1,24,78.02922374429224,1.0
836,True,False,2995,0,598,1,1,28,70.0,1.0
837,True,False,4000,0,658,1,1,32,20.0,0.0
838,True,False,2916,0,706,1,1,22,79.03744292237442,1.0
839,True,False,4000,0,717,1,1,50,81.05388127853881,1.0
840,False,False,2000,3600,798,1,1,80,70.0,1.0
841,True,False,2400,1000,561,1,1,31,20.0,0.0
842,True,False,4000,0,733,1,1,27,60.0,0.0
843,True,False,4500,0,802,1,1,25,79.47853881278539,1.0
844,True,False,3800,0,543,1,1,43,25.0,0.0
845,False,False,2000,1712,543,1,1,62,70.0,1.0
846,True,False,5460,0,711,1,1,24,60.0,0.0
847,True,False,2800,0,546,1,1,52,20.0,0.0
848,True,False,7320,0,577,1,1,29,20.0,0.0
849,True,False,4950,2300,790,1,1,39,70.0,1.0
850,True,False,278,0,517,1,2,29,20.0,0.0
851,True,False,6300,0,776,1,1,36,70.0,1.0
852,True,False,2240,0,514,1,1,26,20.0,0.0
853,True,False,2800,0,611,1,2,31,20.0,0.0
854,True,False,147238,0,628,1,1,32,70.19353407426553,0.0
855,False,True,1000,500,752,1,1,28,20.0,0.0
856,True,False,1500,780,592,1,2,32,20.0,0.0
857,True,False,4000,0,561,1,1,32,20.0,0.0
858,True,False,1972,592,658,1,2,33,20.0,0.0
859,True,False,3000,0,620,1,1,32,70.0,1.0
860,True,False,18740,0,850,1,1,46,80.40273972602739,1.0
861,True,True,1500,794,552,1,1,42,20.0,0.0
862,True,False,2500,0,579,1,1,58,20.0,0.0
863,True,False,3800,0,636,1,1,45,25.0,0.0
864,True,False,2800,0,706,1,1,25,81.22191780821917,1.0
865,True,False,1824,0,750,1,1,30,70.0,1.0
866,True,False,2305,0,545,1,1,25,20.0,0.0
867,True,False,2500,0,661,1,1,40,25.0,0.0
868,True,False,4444,0,558,1,1,28,20.0,0.0
869,True,False,1400,0,758,1,1,20,70.0,1.0
870,True,False,3200,0,711,1,1,25,70.0,1.0
871,True,False,1900,0,680,1,1,23,83.46940639269407,1.0
872,True,False,2000,0,400,0,0,27,60.0,0.0
873,True,False,2000,0,400,0,0,36,60.0,0.0
874,True,False,4000,0,400,0,0,27,60.0,0.0
875,True,False,3264,0,752,1,1,24,81.57899543378996,1.0
876,True,False,2800,0,536,1,1,44,20.0,0.0
877,True,False,2500,1200,400,0,0,31,60.0,0.0
878,True,False,4600,0,535,1,2,41,20.0,0.0
879,True,False,3100,0,561,1,2,34,70.0,1.0
880,True,False,8000,0,796,1,1,36,82.41917808219178,1.0
881,True,False,11000,0,850,1,1,61,80.73881278538813,1.0
882,True,False,2400,0,541,1,1,43,20.0,0.0
883,True,False,3200,0,584,1,1,32,20.0,0.0
884,True,True,1100,1500,543,1,1,43,20.0,0.0
885,True,False,2080,0,611,1,1,27,78.22045147597916,1.0
886,True,False,2880,0,651,1,1,22,70.0,1.0
887,True,False,3000,860,578,1,1,36,20.0,0.0
888,True,False,2240,0,545,1,1,22,79.10045662100457,1.0
889,True,False,6000,0,657,1,1,37,83.7634703196347,1.0
890,True,False,2260,2160,536,1,1,52,20.0,0.0
891,True,False,3500,0,647,1,1,30,70.0,1.0
892,False,True,500,1000,612,1,2,19,70.0,1.0
893,True,False,2800,700,563,1,1,47,20.0,0.0
894,True,False,3400,0,607,1,1,29,81.38995433789954,1.0
895,True,False,1000,0,598,1,1,53,20.0,0.0
896,True,False,10500,0,543,1,1,34,85.40182648401826,1.0
897,True,False,3333,500,621,1,1,34,77.462100456621,1.0
898,False,False,2000,1200,571,1,1,38,20.0,0.0
899,True,False,3800,0,400,0,0,28,60.0,0.0
900,True,False,4000,0,559,1,1,25,20.0,0.0
901,True,False,2750,0,553,1,1,28,70.0,1.0
902,False,True,1900,2500,825,1,1,59,78.07123287671233,1.0
903,True,False,2196,0,563,1,3,29,20.0,0.0
904,True,False,1152,0,536,1,2,35,20.0,0.0
905,True,False,3200,0,627,1,2,31,20.0,0.0
906,False,False,2000,781,737,1,1,68,70.0,1.0
907,True,False,2000,1500,552,1,1,38,20.0,0.0
908,True,False,9000,0,740,1,1,63,78.49132420091324,1.0
909,True,False,2000,0,615,1,1,52,25.0,0.0
910,True,False,3800,1000,536,1,2,32,20.0,0.0
911,True,False,5000,600,545,1,1,39,20.0,0.0
912,True,True,1900,0,564,1,1,36,20.0,0.0
913,True,False,4300,400,576,1,1,27,70.0,1.0
914,True,False,5000,0,662,1,1,29,20.0,0.0
915,True,True,1400,0,577,1,1,38,20.0,0.0
916,False,False,2000,658,489,1,1,35,20.0,0.0
917,False,False,2000,0,543,1,1,38,20.0,0.0
918,True,False,3108,1883,791,1,1,69,20.0,0.0
919,True,False,2800,556,563,1,1,28,20.0,0.0
920,True,False,2801,0,582,1,1,25,25.0,0.0
921,True,False,4800,0,606,1,1,30,20.0,0.0
922,False,True,8320,0,599,1,1,24,82.5662100456621,1.0
923,False,False,2000,150,591,1,3,38,20.0,0.0
924,True,True,2880,0,551,1,1,23,25.0,0.0
925,True,False,3600,0,747,1,1,22,80.82283105022832,1.0
926,True,False,5000,0,531,1,1,38,20.0,0.0
927,True,False,1420,2200,785,1,1,69,82.46118721461187,1.0
928,True,False,3800,0,739,1,1,43,81.74703196347032,1.0
929,True,False,5200,0,719,1,1,29,70.0,1.0
930,True,True,5000,3525,754,1,1,43,70.0,1.0
931,True,False,3040,0,616,1,1,22,70.0,1.0
932,True,False,1728,0,613,1,1,41,20.0,0.0
933,True,False,2200,2000,523,1,1,21,20.0,0.0
934,True,False,16960,0,780,1,1,48,70.0,1.0
935,True,False,3000,0,666,1,1,34,25.0,0.0
936,True,False,3000,0,572,1,1,24,70.0,1.0
937,True,False,8000,0,819,1,1,37,70.0,1.0
938,True,False,2800,0,625,1,1,22,70.0,1.0
939,True,False,5769,0,531,1,2,33,20.0,0.0
940,False,True,6000,0,801,1,1,50,82.62922374429223,1.0
941,True,False,5800,0,814,1,1,48,25.0,0.0
942,True,False,2500,0,587,1,1,25,57.52228031649762,0.0
943,True,False,2880,0,552,1,2,29,20.0,0.0
944,False,False,2000,3000,704,1,1,23,25.0,0.0
945,True,False,3500,0,574,1,1,31,20.0,0.0
946,True,False,4000,0,543,1,1,48,20.0,0.0
947,True,False,5000,0,620,1,1,50,70.0,1.0
948,True,False,10000,0,767,1,1,25,81.70502283105023,1.0
949,True,False,5096,0,536,1,1,49,20.0,0.0
950,True,False,3500,0,489,1,1,29,20.0,0.0
951,True,False,1800,0,543,1,1,29,20.0,0.0
952,True,False,2000,0,400,0,0,31,60.0,0.0
953,True,False,2160,0,509,1,2,24,20.0,0.0
954,True,False,3000,500,554,1,1,32,20.0,0.0
955,True,False,2500,0,543,1,1,23,20.0,0.0
956,True,False,3782,1120,687,1,1,33,77.16803652968036,1.0
957,True,False,5000,600,545,1,1,39,20.0,0.0
958,True,False,34000,0,704,1,1,36,80.80182648401826,1.0
959,True,False,4940,0,656,1,1,35,70.0,1.0
960,True,False,4480,0,543,1,1,22,60.0,0.0
961,True,False,4000,0,586,1,1,28,60.0,0.0
962,False,False,2000,1124,547,1,1,36,20.0,0.0
963,True,False,3300,0,484,1,1,34,20.0,0.0
964,True,False,2600,0,605,1,1,33,81.93607305936074,1.0
965,True,False,3000,0,524,1,2,32,20.0,0.0
966,True,False,4416,0,542,1,1,62,20.0,0.0
967,False,True,4070,0,583,1,1,26,70.0,1.0
968,False,True,3000,0,400,0,0,28,60.0,0.0
969,True,True,3600,400,670,1,1,39,80.38173515981735,1.0
970,False,False,2000,0,749,1,1,25,79.73470319634703,1.0
971,True,False,2960,1000,543,1,1,27,20.0,0.0
